"Chromosome","Gene","E.coli_85","E.coli_86","B.subtillis_94","B.subtillis_95"
"chrX_pilon","g18306",0,2,1,7
"chrX_pilon","g18307",0,0,0,0
"chrX_pilon","g18308",331,201,285,372
"chrX_pilon","g18309",1,4,2,11
"chrX_pilon","g18310",12,9,6,11
"chrX_pilon","g18311",0,0,0,2
"chrX_pilon","g18312",2,0,0,0
"chrX_pilon","g18313",27,9,22,10
"chrX_pilon","g18314",0,1,1,3
"chrX_pilon","g18315",1,5,5,3
"chrX_pilon","g18316",57,58,47,171
"chrX_pilon","g18317",1,3,2,1
"chrX_pilon","g18318",153,168,125,137
"chrX_pilon","g18319",1,0,1,0
"chrX_pilon","g18320",27,23,22,79
"chrX_pilon","g18321",1,4,2,9
"chrX_pilon","g18322",427,482,270,282
"chrX_pilon","g18323",135,139,94,124
"chrX_pilon","g18324",267,249,261,185
"chrX_pilon","g18325",18,17,7,23
"chrX_pilon","g18326",0,8,4,11
"chrX_pilon","g18327",0,0,0,0
"chrX_pilon","g18328",82,83,54,91
"chrX_pilon","g18329",1,5,1,3
"chrX_pilon","g18330",276,248,250,186
"chrX_pilon","g18331",13,23,22,21
"chrX_pilon","g18332",31,30,26,47
"chrX_pilon","g18333",87,101,76,156
"chrX_pilon","g18334",0,0,1,3
"chrX_pilon","g18335",27,32,17,32
"chrX_pilon","g18336",37,30,35,24
"chrX_pilon","g18337",17,39,16,74
"chrX_pilon","g18338",15,21,15,11
"chrX_pilon","g18339",31,58,25,22
"chrX_pilon","g18340",67,58,53,82
"chrX_pilon","g18341",89,99,71,91
"chrX_pilon","g18342",51,61,50,51
"chrX_pilon","g18343",1,4,0,7
"chrX_pilon","g18344",2,11,2,18
"chrX_pilon","g18345",4,5,3,19
"chrX_pilon","g18346",0,0,0,1
"chrX_pilon","g18347",93,104,69,84
"chrX_pilon","g18348",22,21,9,13
"chrX_pilon","g18349",63,54,44,48
"chrX_pilon","g18350",64,67,65,100
"chrX_pilon","g18351",1,2,4,9
"chrX_pilon","g18352",21,9,10,19
"chrX_pilon","g18353",0,0,0,0
"chrX_pilon","g18354",61,78,39,54
"chrX_pilon","g18355",90,77,55,91
"chrX_pilon","g18356",67,79,58,68
"chrX_pilon","g18357",79,69,76,73
"chrX_pilon","g18358",1,1,0,1
"chrX_pilon","g18359",5,4,3,6
"chrX_pilon","g18360",61,71,36,51
"chrX_pilon","g18361",52,27,13,19
"chrX_pilon","g18362",32,32,17,37
"chrX_pilon","g18363",8,8,14,47
"chrX_pilon","g18364",2,7,4,9
"chrX_pilon","g18365",7,4,9,3
"chrX_pilon","g18366",7,5,11,4
"chrX_pilon","g18367",9,12,10,36
"chrX_pilon","g18368",0,1,0,0
"chrX_pilon","g18369",0,3,1,4
"chrX_pilon","g18370",95,87,62,100
"chrX_pilon","g18371",52,34,26,31
"chrX_pilon","g18372",1,1,1,0
"chrX_pilon","g18373",30,24,30,28
"chrX_pilon","g18374",8,1,3,0
"chrX_pilon","g18375",4,6,4,9
"chrX_pilon","g18376",17,25,11,52
"chrX_pilon","g18377",0,1,0,1
"chrX_pilon","g18378",10,6,6,3
"chrX_pilon","g18379",19,13,20,22
"chrX_pilon","g18380",51,62,45,79
"chrX_pilon","g18381",2,4,2,5
"chrX_pilon","g18382",145,148,111,131
"chrX_pilon","g18383",28,34,26,30
"chrX_pilon","g18384",0,1,0,0
"chrX_pilon","g18385",38,32,34,57
"chrX_pilon","g18386",52,51,50,53
"chrX_pilon","g18387",11,15,11,8
"chrX_pilon","g18388",9,7,21,12
"chrX_pilon","g18389",228,250,199,199
"chrX_pilon","g18390",69,66,191,114
"chrX_pilon","g18391",0,0,0,0
"chrX_pilon","g18392",0,0,0,0
"chrX_pilon","g18393",9,13,5,35
"chrX_pilon","g18394",4,5,4,8
"chrX_pilon","g18395",11,5,11,3
"chrX_pilon","g18396",0,1,0,1
"chrX_pilon","g18397",0,0,1,0
"chrX_pilon","g18398",0,0,0,1
"chrX_pilon","g18399",0,0,0,1
"chrX_pilon","g18400",91,88,57,90
"chrX_pilon","g18401",2,0,4,3
"chrX_pilon","g18402",44,34,28,32
"chrX_pilon","g18403",1,1,1,1
"chrX_pilon","g18404",7,4,1,2
"chrX_pilon","g18405",0,0,0,1
"chrX_pilon","g18406",44,38,53,31
"chrX_pilon","g18407",0,0,0,0
"chrX_pilon","g18408",9,6,2,5
"chrX_pilon","g18409",30,26,15,37
"chrX_pilon","g18410",6,44,17,84
"chrX_pilon","g18411",89,56,51,89
"chrX_pilon","g18412",1,0,1,2
"chrX_pilon","g18413",20,21,72,55
"chrX_pilon","g18414",2,2,0,0
"chrX_pilon","g18415",1,0,0,1
"chrX_pilon","g18416",0,0,0,0
"chrX_pilon","g18417",0,0,0,0
"chrX_pilon","g18418",0,0,0,0
"chrX_pilon","g18419",1,1,0,1
"chrX_pilon","g18420",0,0,0,0
"chrX_pilon","g18421",0,0,1,1
"chrX_pilon","g18422",2,2,9,6
"chrX_pilon","g18423",0,0,0,0
"chrX_pilon","g18424",0,0,0,0
"chrX_pilon","g18425",0,0,0,1
"chrX_pilon","g18426",0,0,0,0
"chrX_pilon","g18427",7,7,11,5
"chrX_pilon","g18428",0,0,1,0
"chrX_pilon","g18429",0,0,0,0
"chrX_pilon","g18430",0,0,1,1
"chrX_pilon","g18431",0,0,0,0
"chrX_pilon","g18432",0,0,0,0
"chrX_pilon","g18433",0,0,0,0
"chrX_pilon","g18434",1,4,3,2
"chrX_pilon","g18435",6,4,4,5
"chrX_pilon","g18436",1,1,0,0
"chrX_pilon","g18437",0,0,0,0
"chrX_pilon","g18438",0,0,0,0
"chrX_pilon","g18439",0,1,0,1
"chrX_pilon","g18440",14,26,18,25
"chrX_pilon","g18441",129,114,99,130
"chrX_pilon","g18442",17,15,15,21
"chrX_pilon","g18443",45,79,78,103
"chrX_pilon","g18444",16,11,16,17
"chrX_pilon","g18445",0,1,0,2
"chrX_pilon","g18446",0,0,2,0
"chrX_pilon","g18447",662,818,1048,827
"chrX_pilon","g18448",5,8,6,4
"chrX_pilon","g18449",434,190,272,103
"chrX_pilon","g18450",0,0,0,0
"chrX_pilon","g18451",0,3,2,4
"chrX_pilon","g18452",3,5,1,6
"chrX_pilon","g18453",11,13,5,6
"chrX_pilon","g18454",78,92,56,108
"chrX_pilon","g18455",1,1,0,0
"chrX_pilon","g18456",9,10,16,24
"chrX_pilon","g18457",0,0,0,0
"chrX_pilon","g18458",12,11,34,61
"chrX_pilon","g18459",1,0,1,0
"chrX_pilon","g18460",0,0,0,2
"chrX_pilon","g18461",0,0,1,0
"chrX_pilon","g18462",4,2,3,6
"chrX_pilon","g18463",0,0,0,0
"chrX_pilon","g18464",0,0,0,0
"chrX_pilon","g18465",0,0,0,0
"chrX_pilon","g18466",0,0,2,5
"chrX_pilon","g18467",0,1,2,6
"chrX_pilon","g18468",0,0,0,0
"chrX_pilon","g18469",3,6,2,10
"chrX_pilon","g18470",50,38,32,100
"chrX_pilon","g18471",13,16,7,4
"chrX_pilon","g18472",0,0,0,0
"chrX_pilon","g18473",0,0,0,0
"chrX_pilon","g18474",0,0,0,0
"chrX_pilon","g18475",0,0,0,0
"chrX_pilon","g18476",0,0,0,0
"chrX_pilon","g18477",0,0,0,0
"chrX_pilon","g18478",0,0,0,0
"chrX_pilon","g18479",0,1,1,2
"chrX_pilon","g18480",3,2,0,0
"chrX_pilon","g18481",6,2,1,3
"chrX_pilon","g18482",0,0,0,0
"chrX_pilon","g18483",0,0,0,0
"chrX_pilon","g18484",0,0,0,0
"chrX_pilon","g18485",0,0,1,1
"chrX_pilon","g18486",2,0,0,2
"chrX_pilon","g18487",97,125,72,82
"chrX_pilon","g18488",221,274,184,264
"chrX_pilon","g18489",0,0,0,0
"chrX_pilon","g18490",0,0,0,0
"chrX_pilon","g18491",2,3,0,0
"chrX_pilon","g18492",0,0,0,0
"chrX_pilon","g18493",0,0,0,0
"chrX_pilon","g18494",1,1,2,2
"chrX_pilon","g18495",0,0,0,0
"chrX_pilon","g18496",0,0,0,0
"chrX_pilon","g18497",0,0,1,1
"chrX_pilon","g18498",17,21,9,3
"chrX_pilon","g18499",0,0,0,0
"chrX_pilon","g18500",19,24,17,18
"chrX_pilon","g18501",0,0,0,0
"chrX_pilon","g18502",1,0,1,2
"chrX_pilon","g18503",2,2,0,3
"chrX_pilon","g18504",0,0,0,0
"chrX_pilon","g18505",0,1,2,1
"chrX_pilon","g18506",0,0,0,0
"chrX_pilon","g18507",0,0,0,0
"chrX_pilon","g18508",0,0,0,2
"chrX_pilon","g18509",0,0,0,1
"chrX_pilon","g18510",0,0,0,0
"chrX_pilon","g18511",0,0,0,0
"chrX_pilon","g18512",0,0,0,0
"chrX_pilon","g18513",0,0,0,0
"chrX_pilon","g18514",43,46,37,38
"chrX_pilon","g18515",24,42,24,21
"chrX_pilon","g18516",79,83,70,102
"chrX_pilon","g18517",0,1,1,1
"chrX_pilon","g18518",151,120,101,141
"chrX_pilon","g18519",1,1,2,0
"chrX_pilon","g18520",0,0,0,0
"chrX_pilon","g18521",2,1,0,2
"chrX_pilon","g18522",5,2,3,5
"chrX_pilon","g18523",43,69,35,54
"chrX_pilon","g18524",80,102,56,46
"chrX_pilon","g18525",3,9,4,6
"chrX_pilon","g18526",0,0,0,0
"chrX_pilon","g18527",0,0,0,0
"chrX_pilon","g18528",0,0,0,0
"chrX_pilon","g18529",0,0,0,0
"chrX_pilon","g18530",0,0,0,0
"chrX_pilon","g18531",0,0,0,0
"chrX_pilon","g18532",0,0,0,0
"chrX_pilon","g18533",0,0,0,0
"chrX_pilon","g18534",0,0,0,0
"chrX_pilon","g18535",32,44,24,34
"chrX_pilon","g18536",0,0,0,0
"chrX_pilon","g18537",0,0,0,1
"chrX_pilon","g18538",2,3,3,3
"chrX_pilon","g18539",89,87,72,101
"chrX_pilon","g18540",1,3,2,3
"chrX_pilon","g18541",400,436,354,430
"chrX_pilon","g18542",0,0,0,0
"chrX_pilon","g18543",6,6,6,7
"chrX_pilon","g18544",7,11,5,11
"chrX_pilon","g18545",1,0,2,1
"chrX_pilon","g18546",0,0,0,0
"chrX_pilon","g18547",5,4,1,14
"chrX_pilon","g18548",81,58,34,79
"chrX_pilon","g18549",5,9,5,16
"chrX_pilon","g18550",8,14,5,19
"chrX_pilon","g18551",9,10,4,11
"chrX_pilon","g18552",0,3,0,4
"chrX_pilon","g18553",58,45,23,59
"chrX_pilon","g18554",7,0,15,5
"chrX_pilon","g18555",0,0,0,0
"chrX_pilon","g18556",2,2,2,1
"chrX_pilon","g18557",324,311,275,261
"chrX_pilon","g18558",54,35,28,43
"chrX_pilon","g18559",0,1,0,3
"chrX_pilon","g18560",4,1,2,5
"chrX_pilon","g18561",0,0,0,2
"chrX_pilon","g18562",73,71,67,109
"chrX_pilon","g18563",0,0,0,0
"chrX_pilon","g18564",0,0,0,0
"chrX_pilon","g18565",0,0,0,0
"chrX_pilon","g18566",0,2,0,3
"chrX_pilon","g18567",109,117,73,74
"chrX_pilon","g18568",9,74,16,104
"chrX_pilon","g18569",3,5,3,12
"chrX_pilon","g18570",0,0,0,1
"chrX_pilon","g18571",98,58,66,89
"chrX_pilon","g18572",18,56,8,105
"chrX_pilon","g18573",0,3,0,5
"chrX_pilon","g18574",4,6,6,18
"chrX_pilon","g18575",9,2,8,9
"chrX_pilon","g18576",0,0,1,0
"chrX_pilon","g18577",21,26,19,20
"chrX_pilon","g18578",6,4,4,7
"chrX_pilon","g18579",6,12,13,15
"chrX_pilon","g18580",57,32,36,29
"chrX_pilon","g18581",0,4,4,1
"chrX_pilon","g18582",0,2,0,2
"chrX_pilon","g18583",14,16,21,39
"chrX_pilon","g18584",161,208,139,116
"chrX_pilon","g18585",1,7,2,6
"chrX_pilon","g18586",60,57,42,37
"chrX_pilon","g18587",574,519,519,527
"chrX_pilon","g18588",800,789,638,714
"chrX_pilon","g18589",2,5,2,5
"chrX_pilon","g18590",48,85,52,47
"chrX_pilon","g18591",59,65,45,60
"chrX_pilon","g18592",2,1,0,2
"chrX_pilon","g18593",0,1,0,2
"chrX_pilon","g18594",31,41,41,38
"chrX_pilon","g18595",25,21,12,16
"chrX_pilon","g18596",43,53,22,116
"chrX_pilon","g18597",27,16,21,25
"chrX_pilon","g18598",0,0,0,0
"chrX_pilon","g18599",4,3,2,4
"chrX_pilon","g18600",1,0,1,1
"chrX_pilon","g18601",0,0,0,0
"chrX_pilon","g18602",1,0,1,0
"chrX_pilon","g18603",4,4,3,3
"chrX_pilon","g18604",1,4,2,8
"chrX_pilon","g18605",7,7,8,12
"chrX_pilon","g18606",61,88,56,66
"chrX_pilon","g18607",8,8,7,3
"chrX_pilon","g18608",8,12,7,8
"chrX_pilon","g18609",3,6,5,11
"chrX_pilon","g18610",0,4,1,5
"chrX_pilon","g18611",29,26,15,23
"chrX_pilon","g18612",44,61,39,53
"chrX_pilon","g18613",21,32,19,27
"chrX_pilon","g18614",34,21,11,21
"chrX_pilon","g18615",0,0,0,1
"chrX_pilon","g18616",0,0,1,5
"chrX_pilon","g18617",1,2,2,6
"chrX_pilon","g18618",49,67,37,60
"chrX_pilon","g18619",0,1,0,3
"chrX_pilon","g18620",80,72,58,96
"chrX_pilon","g18621",0,1,2,3
"chrX_pilon","g18622",19,29,16,22
"chrX_pilon","g18623",3,9,1,18
"chrX_pilon","g18624",1,0,1,1
"chrX_pilon","g18625",6,6,5,8
"chrX_pilon","g18626",15,19,8,34
"chrX_pilon","g18627",75,94,72,124
"chrX_pilon","g18628",13,12,7,16
"chrX_pilon","g18629",6,1,4,3
"chrX_pilon","g18630",14,15,19,33
"chrX_pilon","g18631",114,124,110,140
"chrX_pilon","g18632",2,3,8,7
"chrX_pilon","g18633",6,4,5,8
"chrX_pilon","g18634",69,79,56,96
"chrX_pilon","g18635",45,54,26,30
"chrX_pilon","g18636",88,60,51,43
"chrX_pilon","g18637",0,0,0,0
"chrX_pilon","g18638",35,37,29,51
"chrX_pilon","g18639",18,29,31,29
"chrX_pilon","g18640",88,134,92,60
"chrX_pilon","g18641",24,28,14,28
"chrX_pilon","g18642",35,34,36,41
"chrX_pilon","g18643",0,0,0,0
"chrX_pilon","g18644",6,31,6,50
"chrX_pilon","g18645",62,46,43,58
"chrX_pilon","g18646",49,19,26,47
"chrX_pilon","g18647",2,0,3,1
"chrX_pilon","g18648",0,0,0,0
"chrX_pilon","g18649",40,37,36,44
"chrX_pilon","g18650",7,7,2,13
"chrX_pilon","g18651",305,248,190,252
"chrX_pilon","g18652",15,28,19,34
"chrX_pilon","g18653",154,156,167,165
"chrX_pilon","g18654",165,175,134,314
"chrX_pilon","g18655",36,51,28,143
"chrX_pilon","g18656",0,0,0,0
"chrX_pilon","g18657",101,86,64,128
"chrX_pilon","g18658",1,7,0,12
"chrX_pilon","g18659",0,0,1,2
"chrX_pilon","g18660",39,36,24,30
"chrX_pilon","g18661",1,3,1,2
"chrX_pilon","g18662",4,3,1,5
"chrX_pilon","g18663",0,3,0,6
"chrX_pilon","g18664",346,264,256,232
"chrX_pilon","g18665",42,47,39,88
"chrX_pilon","g18666",154,148,97,137
"chrX_pilon","g18667",0,1,0,0
"chrX_pilon","g18668",14,14,6,33
"chrX_pilon","g18669",4,10,6,21
"chrX_pilon","g18670",69,77,61,164
"chrX_pilon","g18671",105,107,64,90
"chrX_pilon","g18672",105,46,30,21
"chrX_pilon","g18673",6,5,5,7
"chrX_pilon","g18674",722,527,600,716
"chrX_pilon","g18675",2,4,5,17
"chrX_pilon","g18676",160,75,61,71
"chrX_pilon","g18677",460,376,382,457
"chrX_pilon","g18678",22,23,37,26
"chrX_pilon","g18679",8,17,8,15
"chrX_pilon","g18680",14,8,10,31
"chrX_pilon","g18681",5,2,4,9
"chrX_pilon","g18682",1,1,0,3
"chrX_pilon","g18683",2,8,2,8
"chrX_pilon","g18684",0,1,0,0
"chrX_pilon","g18685",0,1,2,4
"chrX_pilon","g18686",14,13,9,18
"chrX_pilon","g18687",564,308,300,270
"chrX_pilon","g18688",0,1,0,1
"chrX_pilon","g18689",30,45,106,91
"chrX_pilon","g18690",0,0,0,2
"chrX_pilon","g18691",31,27,12,24
"chrX_pilon","g18692",12,3,6,1
"chrX_pilon","g18693",2,1,5,5
"chrX_pilon","g18694",1,1,3,10
"chrX_pilon","g18695",3,7,2,13
"chrX_pilon","g18696",13,7,3,4
"chrX_pilon","g18697",26,20,19,24
"chrX_pilon","g18698",1136,1020,904,1101
"chrX_pilon","g18699",3,43,15,89
"chrX_pilon","g18700",96,98,80,97
"chrX_pilon","g18701",42,33,31,41
"chrX_pilon","g18702",66,50,52,49
"chrX_pilon","g18703",36,27,45,72
"chrX_pilon","g18704",1128,749,848,774
"chrX_pilon","g18705",866,589,670,640
"chrX_pilon","g18706",9,13,20,29
"chrX_pilon","g18707",650,616,648,1200
"chrX_pilon","g18708",0,0,0,0
"chrX_pilon","g18709",3,4,3,5
"chrX_pilon","g18710",7,7,10,10
"chrX_pilon","g18711",58,72,51,81
"chrX_pilon","g18712",45,52,40,63
"chrX_pilon","g18713",12,8,5,11
"chrX_pilon","g18714",38,30,37,35
"chrX_pilon","g18715",0,1,4,1
"chrX_pilon","g18716",105,87,89,151
"chrX_pilon","g18717",0,5,1,5
"chrX_pilon","g18718",0,0,2,3
"chrX_pilon","g18719",1,1,1,3
"chrX_pilon","g18720",104,125,96,111
"chrX_pilon","g18721",382,284,623,515
"chrX_pilon","g18722",744,446,1090,1115
"chrX_pilon","g18723",107,123,82,111
"chrX_pilon","g18724",16,6,5,11
"chrX_pilon","g18725",149,136,134,109
"chrX_pilon","g18726",286,260,186,238
"chrX_pilon","g18727",1112,1062,724,661
"chrX_pilon","g18728",10,10,10,8
"chrX_pilon","g18729",7,9,6,14
"chrX_pilon","g18730",0,0,0,0
"chrX_pilon","g18731",0,0,0,0
"chrX_pilon","g18732",0,0,3,2
"chrX_pilon","g18733",48,55,28,41
"chrX_pilon","g18734",1,0,0,0
"chrX_pilon","g18735",3,3,3,2
"chrX_pilon","g18736",6,5,4,3
"chrX_pilon","g18737",0,0,1,0
"chrX_pilon","g18738",20,26,16,69
"chrX_pilon","g18739",0,0,0,0
"chrX_pilon","g18740",33,28,19,68
"chrX_pilon","g18741",0,0,0,0
"chrX_pilon","g18742",0,2,0,4
"chrX_pilon","g18743",4,1,0,0
"chrX_pilon","g18744",4,8,2,3
"chrX_pilon","g18745",1,3,2,2
"chrX_pilon","g18746",10,12,6,8
"chrX_pilon","g18747",28,57,29,50
"chrX_pilon","g18748",8,17,12,7
"chrX_pilon","g18749",14,9,2,5
"chrX_pilon","g18750",11,7,4,5
"chrX_pilon","g18751",567,375,341,638
"chrX_pilon","g18752",31745,27419,27818,30238
"chrX_pilon","g18753",170,142,109,125
"chrX_pilon","g18754",40,36,23,51
"chrX_pilon","g18755",0,3,0,1
"chrX_pilon","g18756",0,6,0,6
"chrX_pilon","g18757",5,4,4,9
"chrX_pilon","g18758",856,868,657,498
"chrX_pilon","g18759",261,217,134,51
"chrX_pilon","g18760",930,829,670,473
"chrX_pilon","g18761",800,859,770,561
"chrX_pilon","g18762",0,0,1,5
"chrX_pilon","g18763",272,242,228,352
"chrX_pilon","g18764",5,12,2,16
"chrX_pilon","g18765",0,0,1,0
"chrX_pilon","g18766",239,216,188,149
"chrX_pilon","g18767",143,101,178,170
"chrX_pilon","g18768",6,3,10,16
"chrX_pilon","g18769",0,0,0,0
"chrX_pilon","g18770",4,0,5,3
"chrX_pilon","g18771",0,0,0,1
"chrX_pilon","g18772",91,70,73,181
"chrX_pilon","g18773",173,137,119,164
"chrX_pilon","g18774",4876,3958,3581,3422
"chrX_pilon","g18775",6433,4935,2902,2884
"chrX_pilon","g18776",0,0,0,0
"chrX_pilon","g18777",61,34,45,38
"chrX_pilon","g18778",1,2,1,4
"chrX_pilon","g18779",23,37,30,56
"chrX_pilon","g18780",40,21,26,24
"chrX_pilon","g18781",22,20,22,39
"chrX_pilon","g18782",315,262,342,399
"chrX_pilon","g18783",3,4,5,4
"chrX_pilon","g18784",0,0,1,0
"chrX_pilon","g18785",0,2,1,1
"chrX_pilon","g18786",0,3,1,5
"chrX_pilon","g18787",40,46,38,79
"chrX_pilon","g18788",84,85,73,95
"chrX_pilon","g18789",2,4,0,5
"chrX_pilon","g18790",7,13,5,11
"chrX_pilon","g18791",0,3,2,5
"chrX_pilon","g18792",10,9,12,11
"chrX_pilon","g18793",20,26,27,17
"chrX_pilon","g18794",0,0,1,0
"chrX_pilon","g18795",157,158,111,171
"chrX_pilon","g18796",3,7,2,17
"chrX_pilon","g18797",34,68,25,138
"chrX_pilon","g18798",154,144,119,125
"chrX_pilon","g18799",0,0,0,0
"chrX_pilon","g18800",17,19,15,21
"chrX_pilon","g18801",0,0,0,0
"chrX_pilon","g18802",8,7,10,9
"chrX_pilon","g18803",3,3,10,11
"chrX_pilon","g18804",212,126,182,136
"chrX_pilon","g18805",0,0,0,0
"chrX_pilon","g18806",15,9,12,13
"chrX_pilon","g18807",1,0,0,0
"chrX_pilon","g18808",0,0,0,0
"chrX_pilon","g18809",0,0,0,0
"chrX_pilon","g18810",0,0,1,0
"chrX_pilon","g18811",0,1,0,0
"chrX_pilon","g18812",0,0,0,0
"chrX_pilon","g18813",0,0,0,0
"chrX_pilon","g18814",0,1,0,0
"chrX_pilon","g18815",0,0,0,1
"chrX_pilon","g18816",0,0,0,0
"chrX_pilon","g18817",201,205,135,170
"chrX_pilon","g18818",17,9,24,40
"chrX_pilon","g18819",0,2,2,10
"chrX_pilon","g18820",0,1,0,1
"chrX_pilon","g18821",1,6,0,31
"chrX_pilon","g18822",45,40,29,25
"chrX_pilon","g18823",3,1,2,0
"chrX_pilon","g18824",89,53,59,99
"chrX_pilon","g18825",36,43,54,115
"chrX_pilon","g18826",0,0,0,0
"chrX_pilon","g18827",37,30,52,39
"chrX_pilon","g18828",14,12,19,37
"chrX_pilon","g18829",0,0,0,0
"chrX_pilon","g18830",1,4,7,14
"chrX_pilon","g18831",0,0,0,0
"chrX_pilon","g18832",17,11,7,12
"chrX_pilon","g18833",0,0,0,2
"chrX_pilon","g18834",37,37,29,74
"chrX_pilon","g18835",0,1,0,0
"chrX_pilon","g18836",0,1,0,1
"chrX_pilon","g18837",1,1,1,1
"chrX_pilon","g18838",0,0,0,0
"chrX_pilon","g18839",88,39,51,60
"chrX_pilon","g18840",7,4,10,8
"chrX_pilon","g18841",2,3,3,2
"chrX_pilon","g18842",28,43,42,68
"chrX_pilon","g18843",10,23,8,29
"chrX_pilon","g18844",30,19,14,20
"chrX_pilon","g18845",1,1,0,10
"chrX_pilon","g18846",141,130,163,156
"chrX_pilon","g18847",8,15,5,22
"chrX_pilon","g18848",5,9,2,2
"chrX_pilon","g18849",1,2,2,2
"chrX_pilon","g18850",44,52,130,60
"chrX_pilon","g18851",315,303,261,270
"chrX_pilon","g18852",1,0,0,0
"chrX_pilon","g18853",2,3,8,8
"chrX_pilon","g18854",0,0,0,0
"chrX_pilon","g18855",5,3,5,6
"chrX_pilon","g18856",4,22,2,16
"chrX_pilon","g18857",3,1,0,0
"chrX_pilon","g18858",0,0,1,1
"chrX_pilon","g18859",5,17,6,25
"chrX_pilon","g18860",4,1,4,8
"chrX_pilon","g18861",0,0,0,3
"chrX_pilon","g18862",2,3,1,1
"chrX_pilon","g18863",7,13,4,27
"chrX_pilon","g18864",104,90,127,159
"chrX_pilon","g18865",0,0,2,1
"chrX_pilon","g18866",134,136,98,130
"chrX_pilon","g18867",0,0,0,0
"chrX_pilon","g18868",0,0,0,0
"chrX_pilon","g18869",1,2,0,6
"chrX_pilon","g18870",1,3,0,1
"chrX_pilon","g18871",17,32,16,29
"chrX_pilon","g18872",1211,1151,1123,1307
"chrX_pilon","g18873",1,1,1,0
"chrX_pilon","g18874",0,0,0,1
"chrX_pilon","g18875",0,0,0,0
"chrX_pilon","g18876",3,5,3,9
"chrX_pilon","g18877",222,186,149,260
"chrX_pilon","g18878",9,11,11,11
"chrX_pilon","g18879",0,1,1,3
"chrX_pilon","g18880",127,184,290,226
"chrX_pilon","g18881",0,0,0,1
"chrX_pilon","g18882",1,1,0,0
"chrX_pilon","g18883",71,55,50,49
"chrX_pilon","g18884",0,1,0,0
"chrX_pilon","g18885",135,191,132,151
"chrX_pilon","g18886",22,47,32,49
"chrX_pilon","g18887",0,7,4,12
"chrX_pilon","g18888",0,0,1,0
"chrX_pilon","g18889",4,4,9,8
"chrX_pilon","g18890",2,4,13,23
"chrX_pilon","g18891",11,8,6,19
"chrX_pilon","g18892",17,28,50,56
"chrX_pilon","g18893",270,250,229,338
"chrX_pilon","g18894",1,4,0,0
"chrX_pilon","g18895",0,5,2,0
"chrX_pilon","g18896",0,0,0,0
"chrX_pilon","g18897",0,0,0,0
"chrX_pilon","g18898",6,1,2,7
"chrX_pilon","g18899",16,8,10,10
"chrX_pilon","g18900",10,7,5,12
"chrX_pilon","g18901",0,0,0,0
"chrX_pilon","g18902",40,154,38,530
"chrX_pilon","g18903",5,2,2,2
"chrX_pilon","g18904",0,0,1,0
"chrX_pilon","g18905",1,0,0,1
"chrX_pilon","g18906",1,2,3,4
"chrX_pilon","g18907",8,2,5,1
"chrX_pilon","g18908",0,0,0,0
"chrX_pilon","g18909",1,0,3,0
"chrX_pilon","g18910",0,0,0,1
"chrX_pilon","g18911",0,0,0,0
"chrX_pilon","g18912",94,92,88,119
"chrX_pilon","g18913",153,151,119,178
"chrX_pilon","g18914",0,2,2,5
"chrX_pilon","g18915",5,7,3,8
"chrX_pilon","g18916",17,22,26,28
"chrX_pilon","g18917",0,0,0,0
"chrX_pilon","g18918",0,2,1,3
"chrX_pilon","g18919",364,425,260,262
"chrX_pilon","g18920",69,79,67,89
"chrX_pilon","g18921",65,83,46,69
"chrX_pilon","g18922",6,5,2,6
"chrX_pilon","g18923",481,414,417,365
"chrX_pilon","g18924",51,67,108,113
"chrX_pilon","g18925",1,4,0,2
"chrX_pilon","g18926",80,84,70,102
"chrX_pilon","g18927",101,175,113,136
"chrX_pilon","g18928",134,124,82,116
"chrX_pilon","g18929",70,73,69,123
"chrX_pilon","g18930",2669,2440,1767,2559
"chrX_pilon","g18931",28,21,32,36
"chrX_pilon","g18932",0,0,0,2
"chrX_pilon","g18933",0,0,0,0
"chrX_pilon","g18934",14,13,14,58
"chrX_pilon","g18935",64,57,35,33
"chrX_pilon","g18936",17,14,1,2
"chrX_pilon","g18937",9,18,11,37
"chrX_pilon","g18938",0,1,0,4
"chrX_pilon","g18939",0,0,0,0
"chrX_pilon","g18940",60,73,54,69
"chrX_pilon","g18941",9,12,29,22
"chrX_pilon","g18942",455,402,378,560
"chrX_pilon","g18943",649,690,671,919
"chrX_pilon","g18944",12,11,13,22
"chrX_pilon","g18945",19,18,18,13
"chrX_pilon","g18946",97,96,55,79
"chrX_pilon","g18947",11,6,9,7
"chrX_pilon","g18948",100,146,63,84
"chrX_pilon","g18949",0,0,1,0
"chrX_pilon","g18950",33,55,51,85
"chrX_pilon","g18951",38,30,42,24
"chrX_pilon","g18952",14,10,20,29
"chrX_pilon","g18953",3,0,1,6
"chrX_pilon","g18954",8,10,2,6
"chrX_pilon","g18955",144,117,94,81
"chrX_pilon","g18956",142,97,144,79
"chrX_pilon","g18957",19,16,15,28
"chrX_pilon","g18958",99,130,64,69
"chrX_pilon","g18959",86,76,73,115
"chrX_pilon","g18960",240,242,241,325
"chrX_pilon","g18961",1,1,1,2
"chrX_pilon","g18962",0,3,4,3
"chrX_pilon","g18963",82,68,61,72
"chrX_pilon","g18964",51,38,24,44
"chrX_pilon","g18965",0,0,0,0
"chrX_pilon","g18966",7,6,3,12
"chrX_pilon","g18967",0,1,1,1
"chrX_pilon","g18968",0,1,2,2
